,date,open_price,close_price,high_price,low_price,volume,buy,sell,account_value,weighted_avg
1213,2020-06-19,314.17,308.64,314.38,306.53,135549624,1,0,12111.158600000022,308.64
1214,2020-06-22,307.99,310.62,311.05,306.75,74649389,0,1,12113.138600000022,0.0
1215,2020-06-23,313.49,312.05,314.5,311.6101,68471246,0,0,12113.138600000022,0.0
1216,2020-06-24,309.84,304.09,310.51,302.1,132813492,1,0,12113.138600000022,304.09
1217,2020-06-25,303.47,307.35,307.64,301.28,89467968,0,1,12116.398600000022,0.0
1218,2020-06-26,306.16,300.05,306.39,299.42,127961017,1,0,12116.398600000022,300.05
1219,2020-06-29,301.41,304.46,304.61,298.93,79773260,0,1,12120.808600000022,0.0
1220,2020-06-30,303.99,308.36,310.2,303.82,113394772,0,0,12120.808600000022,0.0
1221,2020-07-01,309.57,310.52,311.89,309.07,72396542,0,0,12120.808600000022,0.0
1222,2020-07-02,314.24,312.23,315.7,311.51,69344217,0,0,12120.808600000022,0.0
1223,2020-07-06,316.37,317.05,317.68,315.56,61713828,0,0,12120.808600000022,0.0
1224,2020-07-07,315.38,313.78,317.52,313.37,82909963,1,0,12120.808600000022,313.78
1225,2020-07-08,314.61,316.18,316.3,312.7,54638596,0,1,12123.208600000022,0.0
1226,2020-07-09,316.84,314.38,317.1,310.68,83354158,1,0,12123.208600000022,314.38
1227,2020-07-10,314.31,317.59,317.88,312.76,57550365,0,1,12126.41860000002,0.0
1228,2020-07-13,320.13,314.84,322.71,314.13,102997484,1,0,12126.41860000002,314.84
1229,2020-07-14,313.3,318.92,319.76,312.0,93656951,0,1,12130.49860000002,0.0
1230,2020-07-15,322.41,321.85,323.04,319.265,87196524,0,0,12130.49860000002,0.0
1231,2020-07-16,319.79,320.79,321.28,319.09,54622520,1,0,12130.49860000002,320.79
1232,2020-07-17,321.88,321.72,322.57,319.735,62774911,0,1,12131.428600000021,0.0
1233,2020-07-20,321.43,324.32,325.13,320.62,56308849,0,0,12131.428600000021,0.0
1234,2020-07-21,326.45,325.01,326.93,323.94,57498967,0,0,12131.428600000021,0.0
1235,2020-07-22,324.62,326.86,327.2,324.5,57792915,0,0,12131.428600000021,0.0
1236,2020-07-23,326.47,322.96,327.23,321.48,75737989,1,0,12131.428600000021,322.96
1237,2020-07-24,320.95,320.88,321.99,319.246,73766597,3,0,12129.348600000021,321.4
1238,2020-07-27,321.63,323.22,323.41,320.775,48292970,0,4,12138.708600000022,0.0
1239,2020-07-28,322.43,321.17,323.64,320.85,57494979,1,0,12138.708600000022,321.17
1240,2020-07-29,322.12,325.12,325.73,322.075,48454159,0,1,12142.658600000022,0.0
1241,2020-07-30,321.9,323.96,324.41,319.64,61861714,1,0,12142.658600000022,323.96
1242,2020-07-31,325.9,326.52,326.63,321.33,85210755,0,1,12145.218600000022,0.0
1243,2020-08-03,328.32,328.79,329.62,327.73,53077948,0,0,12145.218600000022,0.0
1244,2020-08-04,327.86,330.06,330.06,327.86,41917893,0,0,12145.218600000022,0.0
1245,2020-08-05,331.47,332.11,332.39,331.18,42866354,0,0,12145.218600000022,0.0
1246,2020-08-06,331.4799,334.33,334.46,331.13,43679447,0,0,12145.218600000022,0.0
1247,2020-08-07,333.28,334.57,334.88,332.3,57308270,0,0,12145.218600000022,0.0
1248,2020-08-10,335.06,335.57,335.77,332.955,44282089,0,0,12145.218600000022,0.0
1249,2020-08-11,336.85,332.8,337.54,332.01,69601087,1,0,12145.218600000022,332.8
1250,2020-08-12,335.44,337.44,338.28,335.43,53826128,0,1,12149.858600000021,0.0
1251,2020-08-13,336.61,336.83,338.2514,335.83,41816146,1,0,12149.858600000021,336.83
1252,2020-08-14,336.41,336.84,337.42,335.62,47260390,0,1,12149.868600000022,0.0
1253,2020-08-17,337.94,337.91,338.34,337.48,35480974,0,0,12149.868600000022,0.0
1254,2020-08-18,338.34,338.64,339.1,336.61,38733908,0,0,12149.868600000022,0.0
1255,2020-08-19,339.05,337.23,339.61,336.62,68054244,1,0,12149.868600000022,337.23
1256,2020-08-20,335.36,338.28,338.8,335.22,42207826,0,1,12150.91860000002,0.0
1257,2020-08-21,337.92,339.48,339.72,337.55,55106628,0,0,12150.91860000002,0.0
1258,2020-08-24,342.12,342.92,343.0,341.06,48588662,0,0,12150.91860000002,0.0
1259,2020-08-25,342.92,342.92,342.92,342.92,0,0,0,12150.91860000002,0.0
